time,high,low,close,volume
1741921200000,5571.5,5567.5,5569.25,1715
1741922100000,5572.25,5569.25,5570.75,1481
1741923000000,5572,5569.75,5570.5,1012
1741923900000,5570.75,5568.75,5569.75,1145
1741924800000,5570.75,5568.25,5570,1015
1741925700000,5570.75,5566.75,5567.25,1049
1741926600000,5568.5,5565.75,5567.75,1026
1741927500000,5569.5,5567,5569,693
1741928400000,5571.75,5568.5,5571,1192
1741929300000,5572.75,5566,5566.25,1541
1741930200000,5566.75,5563.75,5564.25,1315
1741931100000,5564.5,5561.5,5562.5,1110
1741932000000,5563.5,5558.5,5560.5,1863
1741932900000,5561.5,5559,5559.5,1168
1741933800000,5563.75,5556.25,5563,1556
1741934700000,5565.25,5561.5,5563,1063
1741935600000,5563,5553.25,5556.25,3120
1741936500000,5559.5,5555,5557.25,2011
1741937400000,5561.25,5553.25,5561,1971
1741938300000,5564,5555.5,5557,2439
1741939200000,5562.25,5552.75,5561.75,4868
1741940100000,5571.75,5560.75,5569.75,4911
1741941000000,5571.75,5563.25,5567.25,3832
1741941900000,5570.25,5565.25,5567.25,2088
1741942800000,5573,5567.5,5569.75,3293
1741943700000,5574,5568.75,5570.25,2425
1741944600000,5572.75,5567,5568.5,3619
1741945500000,5572.5,5566.5,5569.25,5677
1741946400000,5571,5563.75,5564.75,6384
1741947300000,5567,5563,5565,6880
1741948200000,5565,5558.5,5564.25,6688
1741949100000,5579,5563.5,5573.25,10153
1741950000000,5575.75,5568.5,5569,4959
1741950900000,5570.5,5564.5,5569.75,3850
1741951800000,5576,5568.75,5575.25,4942
1741952700000,5579.25,5574.25,5575.75,4570
1741953600000,5579.25,5573.75,5576.75,5786
1741954500000,5587,5575.75,5587,9863
1741955400000,5588,5578.25,5579.25,10290
1741956300000,5584.75,5579.25,5581.5,5595
1741957200000,5583.75,5577.25,5577.5,9476
1741958100000,5577.75,5570.25,5572,13047
1741959000000,5593.75,5568.5,5593,88145
1741959900000,5607.75,5592,5595.5,62188
1741960800000,5599.75,5564,5577.5,111091
1741961700000,5587,5569.5,5580.5,57524
1741962600000,5599.25,5579.25,5597.75,52640
1741963500000,5613.75,5596.75,5613.75,55841
1741964400000,5620,5610.25,5614,51373
1741965300000,5626,5614,5621.25,46510
1741966200000,5634,5621.25,5633.75,39204
1741967100000,5635.5,5622.75,5632.25,45950
1741968000000,5633.25,5616.75,5619,39416
1741968900000,5623.5,5611,5613,45839
1741969800000,5628.75,5611,5627.5,37491
1741970700000,5635.25,5623.75,5631.75,31364
1741971600000,5639,5628,5629.75,41976
1741972500000,5634.75,5622.75,5625,31128
1741973400000,5630.5,5617.75,5618.5,32036
1741974300000,5625,5615.5,5617.25,27678
1741975200000,5628.25,5617.25,5618,29738
1741976100000,5620.5,5613,5617.5,23508
1741977000000,5633.75,5617.75,5631,27744
1741977900000,5635.75,5623.25,5628.5,26524
1741978800000,5638.5,5625.5,5638,29347
1741979700000,5638,5627.75,5628.75,31401
1741980600000,5634,5624,5630,35309
1741981500000,5648.75,5627.75,5637.75,134717
1741982400000,5637.75,5625.25,5626.5,55038
1741983300000,5629,5621.75,5626.25,8435
1741984200000,5629.5,5625.5,5627.75,4198
1741985100000,5629.25,5626,5628.75,4287
1742162400000,5683.75,5664.25,5668.5,2557
1742163300000,5669,5664.5,5666.75,1291
1742164200000,5669.75,5662,5667.75,1446
1742165100000,5668,5656.5,5659,2667
1742166000000,5661.75,5654.5,5658.5,1902
1742166900000,5664.25,5658.25,5662.25,1639
1742167800000,5666.25,5661.25,5665.25,968
1742168700000,5666.25,5660.75,5660.75,634
1742169600000,5664.25,5658.25,5661.5,2023
1742170500000,5663.25,5658,5663.25,1007
1742171400000,5668,5662.75,5666,1513
1742172300000,5669.25,5665.25,5665.5,658
1742173200000,5668.5,5664.75,5664.75,486
1742174100000,5670,5664,5667.5,886
1742175000000,5668.75,5666,5668.75,511
1742175900000,5670,5664.75,5666,734
1742176800000,5666.75,5661.75,5662.5,832
1742177700000,5665.75,5662.25,5665.25,543
1742178600000,5665.5,5663.25,5663.75,384
1742179500000,5665,5662.5,5663,996
1742180400000,5664.5,5659,5663,927
1742181300000,5664,5660.5,5661.25,413
1742182200000,5662.75,5660.5,5662,399
1742183100000,5664.5,5661.25,5661.75,492
1742184000000,5665.25,5661.25,5663.25,913
1742184900000,5663.5,5660.75,5661,619
1742185800000,5663.75,5660.25,5662.5,430
1742186700000,5663.5,5661.5,5662.5,258
1742187600000,5663.75,5661.5,5663,263
1742188500000,5664.25,5662.25,5663.25,322
1742189400000,5663.75,5661.5,5662.25,340
1742190300000,5662.5,5661,5662,367
1742191200000,5663.25,5659.5,5661,462
1742192100000,5661.25,5653.75,5654.75,1437
1742193000000,5658,5654.75,5657.25,578
1742193900000,5658.75,5656.75,5657.75,598
1742194800000,5658,5653.5,5655.75,1203
1742195700000,5658.75,5651.5,5657,1302
1742196600000,5658,5651.75,5655.5,887
1742197500000,5662,5655.5,5661.5,1150
1742198400000,5662.75,5655.25,5660.5,3434
1742199300000,5666,5656,5664.25,2921
1742200200000,5665,5658.25,5665,2138
1742201100000,5667.25,5663.75,5665.5,1812
1742202000000,5669.25,5663,5666,1893
1742202900000,5667.75,5662.75,5667.25,1443
1742203800000,5669.5,5665,5667.5,2194
1742204700000,5670.25,5666.25,5666.75,1329
1742205600000,5672.25,5664.5,5671.25,1740
1742206500000,5674.25,5670.75,5674,1351
1742207400000,5678.25,5672.5,5675.5,1711
1742208300000,5681.5,5675.5,5680,1647
1742209200000,5685.5,5679.5,5684.5,2660
1742210100000,5687,5681.75,5682.25,2013
1742211000000,5686.25,5679.25,5681.5,3491
1742211900000,5682.5,5676.5,5677,3068
1742212800000,5678.25,5670.5,5674.25,4878
1742213700000,5676.75,5668,5673,3427
1742214600000,5701.5,5668.25,5697.75,14664
1742215500000,5699.25,5691.75,5694,6331
1742216400000,5694.75,5686.5,5692.5,5085
1742217300000,5692.25,5684,5689.25,5664
1742218200000,5723.75,5685.25,5721,58490
1742219100000,5726.25,5705.5,5719.25,38827
1742220000000,5725,5704.75,5724,37843
1742220900000,5725,5707.25,5708.25,25600
1742221800000,5719.5,5701.25,5718,32904
1742222700000,5718.25,5698.75,5702,23425
1742223600000,5708.5,5696.5,5707,25605
1742224500000,5714.5,5702,5703.5,16680
1742225400000,5707,5689.75,5695,25612
1742226300000,5705.75,5693.25,5700.25,16671
1742227200000,5714.5,5694.5,5711.5,18272
1742228100000,5712.5,5698.5,5700,16061
1742229000000,5708.75,5697.25,5700.25,14930
1742229900000,5711.25,5695.75,5707.75,14568
1742230800000,5713.25,5701,5713,13177
1742231700000,5722,5709,5720.25,13294
1742232600000,5733.5,5718,5731.5,22319
1742233500000,5736.5,5727,5733.5,18571
1742234400000,5747.75,5733.25,5746.5,28641
1742235300000,5752,5743.5,5749.25,18451
1742236200000,5754.25,5747.5,5752.25,16669
1742237100000,5759.75,5751,5754.5,16482
1742238000000,5755.75,5746.75,5749.25,20587
1742238900000,5753.5,5746.25,5752.75,19253
1742239800000,5755.5,5747,5751,24200
1742240700000,5751.75,5730.5,5732.75,82961
1742241600000,5733.75,5725.75,5729.5,31037
1742242500000,5732.5,5727.25,5732,5321
1742243400000,5733.75,5731,5731.5,2272
1742244300000,5733,5729.5,5731.75,2580
1742248800000,5737.25,5730.25,5735,2039
1742249700000,5736,5731.75,5735,1966
1742250600000,5738.25,5735,5737.25,1538
1742251500000,5737.75,5735.5,5737.5,937
1742252400000,5738,5730.5,5730.5,1325
1742253300000,5733.5,5730.25,5732.25,1968
1742254200000,5733.5,5731.5,5732.75,767
1742255100000,5735,5731.25,5731.5,844
1742256000000,5733.25,5727.75,5729.75,1993
1742256900000,5731,5724.5,5727.25,2389
1742257800000,5728.75,5725.5,5726.75,831
1742258700000,5728.25,5726,5727.25,1723
1742259600000,5730,5725.5,5728.25,1915
1742260500000,5729,5723.75,5726.25,2346
1742261400000,5726.25,5719,5719.75,2041
1742262300000,5721,5716.75,5717.75,1072
1742263200000,5720.25,5716.25,5718.75,1456
1742264100000,5720,5716.5,5717,919
1742265000000,5718.75,5716.25,5717.75,738
1742265900000,5719.75,5718,5718.75,718
1742266800000,5719.5,5714,5716.5,1137
1742267700000,5716.5,5712.5,5714.75,1023
1742268600000,5715,5712.75,5714,582
1742269500000,5714.25,5711.5,5712.75,795
1742270400000,5715,5712.25,5715,592
1742271300000,5715.75,5713.5,5714,468
1742272200000,5714.5,5707.5,5710,2687
1742273100000,5711.25,5709,5710.25,698
1742274000000,5714,5709.75,5712.5,668
1742274900000,5713.25,5710.5,5711,485
1742275800000,5712,5710.5,5711,395
1742276700000,5714.25,5711.25,5713.75,727
1742277600000,5715,5712,5713.75,596
1742278500000,5718.25,5713.5,5718,1135
1742279400000,5719.75,5715.75,5719,985
1742280300000,5720.75,5718,5719.5,806
1742281200000,5721.25,5716.75,5717.5,2019
1742282100000,5722,5716.5,5721.25,1873
1742283000000,5724,5720,5721.75,1614
1742283900000,5721.75,5719,5720.5,1302
1742284800000,5725.25,5718,5725,4465
1742285700000,5729.75,5724.75,5729,3890
1742286600000,5735.5,5728.5,5729.5,5975
1742287500000,5732.25,5726.75,5732.25,2653
1742288400000,5733.5,5729.25,5732.25,2035
1742289300000,5735.25,5730,5732.5,2694
1742290200000,5733.5,5727.75,5729.75,3331
1742291100000,5730.5,5723,5723.75,4820
1742292000000,5724.25,5712.25,5715.25,7812
1742292900000,5718,5705,5716.25,7084
1742293800000,5716.5,5708.75,5716,3347
1742294700000,5720.75,5715,5720,2894
1742295600000,5725.25,5716.25,5721.25,7454
1742296500000,5722.25,5715.5,5715.5,3120
1742297400000,5715.75,5709,5713.5,4903
1742298300000,5724,5713,5722,6166
1742299200000,5722,5712.5,5716.5,4227
1742300100000,5719.5,5712.25,5718.75,3365
1742301000000,5722.75,5713,5715.5,7207
1742301900000,5718.5,5704.5,5706.25,6639
1742302800000,5709.5,5702,5708.5,9378
1742303700000,5711.25,5702.75,5709,17748
1742304600000,5711.25,5677.25,5678,96595
1742305500000,5683.75,5666.5,5668.25,70386
1742306400000,5677.25,5662.5,5665.5,62050
1742307300000,5675.5,5661.75,5673.25,41956
1742308200000,5681.25,5668.75,5672,39107
1742309100000,5676.5,5663.5,5668,37256
1742310000000,5669.75,5653.25,5662.5,44612
1742310900000,5666.75,5656.75,5660,25453
1742311800000,5668.75,5657.25,5662.75,27131
1742312700000,5666,5650.75,5656,24229
1742313600000,5671.5,5654.25,5670.75,28627
1742314500000,5677.5,5663.25,5677,26070
1742315400000,5678.75,5660.75,5661.25,28733
1742316300000,5672.5,5653,5668.75,28007
1742317200000,5671.75,5658.25,5670.25,23214
1742318100000,5672.75,5652,5666,41645
1742319000000,5675.5,5660,5669.25,25380
1742319900000,5675.75,5664.75,5668.5,22501
1742320800000,5669.75,5657.25,5658.5,22405
1742321700000,5673.75,5658,5665,25096
1742322600000,5673.75,5664,5668.25,17288
1742323500000,5682.5,5667.75,5674.25,37834
1742324400000,5674.75,5666,5671.5,25400
1742325300000,5677.75,5666.25,5671.75,22499
1742326200000,5675.25,5664.75,5667.5,28926
1742327100000,5673.75,5659,5671.75,93441
1742328000000,5678.75,5671,5674.25,36116
1742328900000,5674.5,5669.5,5671.5,4729
1742329800000,5672.25,5669.75,5670.75,1765
1742330700000,5671.75,5668.5,5669.75,3158
1742335200000,5670.5,5663.25,5664.5,2700
1742336100000,5665.75,5660.5,5660.75,2133
1742337000000,5668.25,5660.75,5667.75,1905
1742337900000,5673.5,5667.5,5671,1729
1742338800000,5673.5,5671,5672,840
1742339700000,5671.75,5667,5669,1156
1742340600000,5673.25,5667.75,5671.75,863
1742341500000,5673.75,5671,5672.5,849
1742342400000,5676,5671.25,5675.75,3185
1742343300000,5682,5674.5,5680.25,2894
1742344200000,5686.75,5680,5686,4460
1742345100000,5689.5,5684.75,5686.25,3504
1742346000000,5686.75,5683.25,5684.5,1902
1742346900000,5685.25,5682,5684,1753
1742347800000,5684.5,5680.75,5683.75,3134
1742348700000,5684.25,5680.25,5682.25,1086
1742349600000,5683.75,5681,5682.75,896
1742350500000,5685,5682.5,5682.75,814
1742351400000,5684,5681.5,5682.75,1710
1742352300000,5682.5,5679.25,5679.75,2240
1742353200000,5682.5,5679.5,5682.25,970
1742354100000,5682.75,5680,5680.25,596
1742355000000,5680.75,5678.5,5679.75,766
1742355900000,5681.25,5679,5680.75,742
1742356800000,5681.25,5677.5,5678,1633
1742357700000,5677.75,5676,5676.25,986
1742358600000,5677.75,5674.75,5675.75,933
1742359500000,5676.75,5675,5676,577
1742360400000,5676.25,5673.25,5674.25,1248
1742361300000,5679.25,5673.5,5678.5,1302
1742362200000,5681.5,5678.5,5680,1655
1742363100000,5680.5,5675.25,5676,1025
1742364000000,5676.5,5672.5,5673,1065
1742364900000,5675.25,5672,5674.75,1071
1742365800000,5676.5,5671,5675,993
1742366700000,5676.25,5673.75,5676,726
1742367600000,5676,5665,5666,2358
1742368500000,5674,5666,5673.25,2193
1742369400000,5674.25,5657.5,5660.5,4087
1742370300000,5665.75,5657.5,5661.75,3795
1742371200000,5671.5,5661.25,5669.75,5770
1742372100000,5674.5,5665.75,5673.75,3629
1742373000000,5679.25,5673,5675,3459
1742373900000,5676.75,5673,5673.5,2823
1742374800000,5675.5,5668.5,5668.75,4038
1742375700000,5677.5,5668.25,5676.75,4726
1742376600000,5681.75,5675.75,5680.25,3468
1742377500000,5684.25,5679.5,5683,2401
1742378400000,5686.5,5682.5,5684.75,3267
1742379300000,5685.5,5682.75,5685,1843
1742380200000,5687.75,5681.75,5682.75,2493
1742381100000,5684.5,5680,5683,1980
1742382000000,5686.75,5682,5686,2863
1742382900000,5686.25,5683.5,5684.75,2569
1742383800000,5688.5,5683.75,5688,3908
1742384700000,5688,5678.5,5684.5,10080
1742385600000,5687,5680.5,5682,5332
1742386500000,5684.75,5676.25,5678,7027
1742387400000,5680.75,5675.25,5680.5,4839
1742388300000,5683.25,5678.25,5680.25,5793
1742389200000,5683,5677.5,5679.75,5759
1742390100000,5688,5677.75,5687.5,12546
1742391000000,5692.5,5675.75,5678.75,55670
1742391900000,5704.5,5678,5699.75,54605
1742392800000,5713.75,5699,5709,44559
1742393700000,5712.25,5704,5704.75,30678
1742394600000,5708.75,5697.25,5699.75,28590
1742395500000,5702.25,5692.75,5695,29974
1742396400000,5707.5,5693.25,5705.75,26130
1742397300000,5707.5,5695.5,5705.75,27308
1742398200000,5712.75,5703,5711.25,21242
1742399100000,5723.25,5709.75,5718,34315
1742400000000,5722.25,5711.5,5713.25,24531
1742400900000,5716.5,5710,5715.5,20167
1742401800000,5716.5,5708.5,5710.75,20075
1742402700000,5714,5706.25,5709.5,17319
1742403600000,5711.75,5695,5696.25,27981
1742404500000,5699.5,5692.25,5693,27404
1742405400000,5702.25,5688.5,5695.75,25176
1742406300000,5697,5686.25,5691.25,19685
1742407200000,5716,5682,5711.25,67941
1742408100000,5718.75,5703,5705.5,34622
1742409000000,5732.25,5705.25,5729.25,56342
1742409900000,5746,5724,5743,54057
1742410800000,5770.5,5742,5761.5,92455
1742411700000,5764.25,5726,5732.25,85825
1742412600000,5754,5729.5,5752.75,68285
1742413500000,5754.25,5727,5730.75,121706
1742414400000,5736.75,5730,5734.25,33906
1742415300000,5735.75,5731.25,5732,4419
1742416200000,5732.75,5730.25,5730.75,2694
1742417100000,5731.75,5729.25,5729.75,2763
1742421600000,5741.25,5729,5741.25,3081
1742422500000,5742.25,5738.5,5741.25,1411
1742423400000,5743.5,5739.75,5743,1628
1742424300000,5747.75,5742.75,5744,1909
1742425200000,5745.25,5741.75,5742.5,3274
1742426100000,5744.75,5742,5744.25,580
1742427000000,5746.5,5742.5,5745,714
1742427900000,5748.5,5745,5747.75,1346
1742428800000,5749.5,5745,5745.5,1111
1742429700000,5751,5743.75,5750,1442
1742430600000,5752.75,5749,5751.5,1485
1742431500000,5752.75,5750,5751.25,825
1742432400000,5752.75,5749.5,5752,1025
1742433300000,5752.5,5750.25,5750.5,951
1742434200000,5750.5,5747.5,5748,1043
1742435100000,5748.5,5746,5747,1285
1742436000000,5751.25,5746.5,5750.5,2094
1742436900000,5755,5749.75,5753.25,1870
1742437800000,5754.75,5751,5752.75,1377
1742438700000,5754.5,5751,5753.25,1001
1742439600000,5759.5,5753.25,5759,1801
1742440500000,5760,5757.25,5757.5,1250
1742441400000,5758.75,5756.25,5758,883
1742442300000,5758,5756,5756.75,761
1742443200000,5757.25,5755.75,5755.75,437
1742444100000,5758.5,5756,5757.5,929
1742445000000,5758.5,5754.25,5754.75,766
1742445900000,5756.5,5754.5,5756,461
1742446800000,5756.5,5754.5,5756.25,582
1742447700000,5756.5,5754.5,5756,688
1742448600000,5756.75,5755.25,5755.75,588
1742449500000,5758.25,5755.5,5758,781
1742450400000,5758.75,5755.5,5756,1327
1742451300000,5756.75,5752.5,5753,1153
1742452200000,5754.5,5750,5754.5,1725
1742453100000,5755,5750.5,5751.25,1219
1742454000000,5756.25,5748.75,5754.75,2898
1742454900000,5755,5749.5,5753,1372
1742455800000,5753.25,5749.75,5750.25,1033
1742456700000,5751.25,5748.75,5749.5,1500
1742457600000,5756.5,5749.5,5756.5,5524
1742458500000,5757.5,5754.5,5756.25,3185
1742459400000,5758,5755.25,5755.75,3298
1742460300000,5756.75,5752.5,5753.75,3224
1742461200000,5754.5,5748.75,5749,4345
1742462100000,5749.5,5741,5741.5,7072
1742463000000,5742.25,5734.25,5736.25,10907
1742463900000,5736.5,5726,5729.75,8991
1742464800000,5730.5,5708.5,5712,14590
1742465700000,5712.25,5682.5,5690.25,24408
1742466600000,5696,5683.25,5687.5,13842
1742467500000,5703.25,5687,5701,10234
1742468400000,5705.25,5698.25,5704.5,6692
1742469300000,5709.75,5700,5701,6655
1742470200000,5709.25,5695.75,5708.75,7388
1742471100000,5712,5707.5,5710.75,6008
1742472000000,5712,5706,5706.75,7252
1742472900000,5707.75,5702.25,5705,5741
1742473800000,5709.75,5703.25,5706.75,10175
1742474700000,5708.5,5701.25,5702,5752
1742475600000,5702.25,5693.5,5699,13494
1742476500000,5700.5,5690.25,5691.75,14013
1742477400000,5713.75,5684.5,5710.25,78465
1742478300000,5726.5,5709.5,5725.25,55665
1742479200000,5746.75,5723.5,5741.5,69119
1742480100000,5760,5735.25,5754,62932
1742481000000,5764.5,5747.25,5762.25,53885
1742481900000,5765.25,5751,5753.25,41026
1742482800000,5758.25,5747.25,5755.25,40678
1742483700000,5756.25,5745.75,5748.5,30837
1742484600000,5751.25,5735.5,5749.75,44724
1742485500000,5755,5739.25,5740.5,31982
1742486400000,5753,5731.25,5738.75,50449
1742487300000,5739,5717.75,5721,45716
1742488200000,5729.25,5717.5,5719.5,47263
1742489100000,5725.5,5714.75,5717.5,35861
1742490000000,5731,5716.25,5728.25,33070
1742490900000,5728.75,5705,5705.25,38392
1742491800000,5717.75,5704.5,5717,41677
1742492700000,5723.5,5705.75,5709.75,31540
1742493600000,5720,5708.5,5714.75,25911
1742494500000,5717.25,5698.25,5699,33579
1742495400000,5706,5695,5698.75,40951
1742496300000,5717,5698,5702.25,43737
1742497200000,5714.25,5701.5,5710.75,36871
1742498100000,5721.5,5703.5,5704.75,40301
1742499000000,5717.25,5704.75,5717,41383
1742499900000,5724.75,5710.25,5714.5,113570
1742500800000,5718.5,5712.75,5716.5,38802
1742501700000,5719,5716,5717.75,5767
1742502600000,5718.25,5715.5,5716,2658
1742503500000,5717,5715.75,5716.5,4994
1742508000000,5717,5713.75,5714.25,1218
1742508900000,5718.75,5714.25,5718,1160
1742509800000,5719.75,5716.75,5718.75,880
1742510700000,5718.75,5714.25,5715,568
1742511600000,5715.25,5707.5,5709,2148
1742512500000,5709.5,5706.25,5708.5,1735
1742513400000,5710.75,5706.25,5710.5,910
1742514300000,5715.25,5710.25,5714.75,1679
1742515200000,5721.5,5712.5,5720.75,2525
1742516100000,5722.75,5717.5,5719,1471
1742517000000,5722.5,5718.25,5719.5,1329
1742517900000,5721.5,5718,5719.5,967
1742518800000,5720.5,5717,5718.5,1428
1742519700000,5721,5715.5,5720.25,1455
1742520600000,5723.75,5719.25,5722,1928
1742521500000,5723.25,5720.75,5722.25,840
1742522400000,5723,5718.75,5720.25,1203
1742523300000,5720.25,5715.5,5718.5,1596
1742524200000,5719,5716.75,5718.75,1050
1742525100000,5722,5718.5,5719,1305
1742526000000,5719.25,5714.25,5715.5,1958
1742526900000,5717.75,5712,5716.25,1635
1742527800000,5716.75,5714.25,5715.75,965
1742528700000,5716.75,5713.5,5714,1291
1742529600000,5717.25,5713.5,5716.5,836
1742530500000,5717,5715,5716,635
1742531400000,5716,5711.5,5712.25,802
1742532300000,5713,5709.5,5710.5,831
1742533200000,5710.5,5706.75,5707.5,1696
1742534100000,5711.5,5707.5,5710,1002
1742535000000,5710.5,5701.25,5701.5,2027
1742535900000,5705.75,5699.5,5705.5,1532
1742536800000,5707.25,5704.25,5706.25,1103
1742537700000,5708.25,5705.25,5706,1073
1742538600000,5710.75,5704.75,5709.25,2339
1742539500000,5716.25,5708.75,5715.75,2011
1742540400000,5717.25,5711.25,5711.75,1872
1742541300000,5711.5,5705.75,5706.25,1609
1742542200000,5707.25,5697.5,5699.5,3912
1742543100000,5703.75,5698,5702.75,2252
1742544000000,5711.25,5700,5706,6401
1742544900000,5706.5,5688.75,5689.75,8230
1742545800000,5693.75,5684,5686.5,7475
1742546700000,5692.5,5684.5,5691.75,5856
1742547600000,5693,5685,5691.75,4375
1742548500000,5693.25,5686.25,5691.25,3367
1742549400000,5697,5690,5695.75,3804
1742550300000,5695.75,5691.25,5693.25,2056
1742551200000,5703.75,5693.25,5703.5,4596
1742552100000,5705,5697,5698.5,3219
1742553000000,5699.25,5688.75,5692.5,5209
1742553900000,5699,5691.75,5696.75,3806
1742554800000,5699,5693.75,5698,3348
1742555700000,5701,5696,5700,2279
1742556600000,5701.75,5698,5698.5,2100
1742557500000,5700.25,5692,5694.25,4218
1742558400000,5703.25,5694,5701.75,4846
1742559300000,5702.25,5692.5,5693.75,5411
1742560200000,5695.5,5667.25,5668.25,22043
1742561100000,5676,5664.5,5665.75,19424
1742562000000,5666.5,5656.75,5657.75,21662
1742562900000,5664.75,5651.25,5663.75,47878
1742563800000,5674.75,5653.5,5668.5,103087
1742564700000,5675.75,5659.25,5670.75,56970
1742565600000,5672.25,5652.25,5663.5,59497
1742566500000,5676.75,5659,5671.25,48499
1742567400000,5674.5,5662.25,5671.5,39785
1742568300000,5687.5,5668,5687.25,43614
1742569200000,5691,5677.5,5678,43408
1742570100000,5680.25,5669,5670.5,36397
1742571000000,5678.5,5661.25,5663.25,36672
1742571900000,5671.5,5660.25,5666.25,43472
1742572800000,5687.75,5658.75,5685.5,54084
1742573700000,5700,5683.75,5696.5,50965
1742574600000,5700.5,5690.5,5692,36808
1742575500000,5710,5691.75,5709.5,36697
1742576400000,5709.75,5698.5,5700.25,29656
1742577300000,5702.25,5691.25,5693.5,25195
1742578200000,5706.25,5687.75,5703.25,26704
1742579100000,5712.5,5701,5702,29317
1742580000000,5706,5696.75,5700.5,24918
1742580900000,5704,5693.5,5694.25,22004
1742581800000,5706.25,5694,5705.5,22207
1742582700000,5706,5696.25,5698.5,20920
1742583600000,5699.5,5688.25,5694.25,32712
1742584500000,5697.75,5688.25,5693.5,28454
1742585400000,5698.75,5690.75,5696.5,28495
1742586300000,5722.25,5695.75,5714.5,159760
1742587200000,5720.75,5712,5718.75,55129
1742588100000,5720,5716.5,5718,7731
1742589000000,5722,5718,5718.5,6322
1742589900000,5720,5717,5720,5348
1742767200000,5754.5,5739,5748,11032
1742768100000,5749.5,5744,5747.75,3843
1742769000000,5747.75,5744,5745.25,4984
1742769900000,5746,5741.75,5743,5524
1742770800000,5744.25,5741,5743,2293
1742771700000,5744.75,5742.25,5744.5,1180
1742772600000,5747.5,5743,5747.5,2758
1742773500000,5753.5,5746.75,5752.5,2659
1742774400000,5757.25,5750.75,5754,4189
1742775300000,5757,5751.5,5756.5,5384
1742776200000,5757,5751.25,5752.75,5447
1742777100000,5756.25,5752.5,5755.5,2305
1742778000000,5756,5752.25,5754.75,2598
1742778900000,5756.75,5753,5754,2276
1742779800000,5756.25,5751.5,5752.75,2275
1742780700000,5754.75,5752.5,5754.75,1127
1742781600000,5755.5,5752.75,5753,1237
1742782500000,5753.75,5752.25,5753.5,690
1742783400000,5754.5,5751.75,5754.25,1132
1742784300000,5756.25,5754.25,5755.5,1353
1742785200000,5757,5755.25,5756.75,1077
1742786100000,5757.5,5754.5,5755,2094
1742787000000,5755,5753,5754.5,1379
1742787900000,5755,5753.75,5754,480
1742788800000,5754,5752.25,5752.5,745
1742789700000,5754.25,5752.5,5753.75,568
1742790600000,5755.25,5753.5,5754.75,684
